HCM2,CONTROL,LOCALE,CCBASIC,CCUGPROF,CCSIZSET,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,ADM_RATE_ALL,SATVR25,SATVR75,SAT_AVG_ALL,DISTANCEONLY,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NRA,PCTFLOAN,UG25abv,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,PAR_ED_PCT_1STGEN,DEBT_MDN,mn_earn_wne_p8,pct25_earn_wne_p8,pct75_earn_wne_p8,pct90_earn_wne_p8,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,PCT_LIBERAL_ARTS,PCT_PROFESSIONAL,PCT_RELIGIOUS,COST,PCT_VOCATIONAL
0,2,12,22,5,10,0,0,0,0,0,0,0,0,1,0.588,430.0,520.0,948.0,0,0.7037,0.0911,0.1254,0.0312,9593.0,7031.0,0.4335,0.5991,0.2,0.3158,0.3333,0.0,1.0,0.8337,0.451,0.455026455026,0.539906103286,0.5994994211650999,0.517699115044,0.46884273,23250.0,44900.0,26100.0,59900.0,78100.0,0.829431438,0.74691358,0.859504132,0.9121951220000001,0.772058824,0.824468085,0.4101,0.5441,0.0,41240.0,0.0456
0,3,21,22,5,7,0,0,0,0,0,0,0,0,0,0.3486,406.66,517.25,947.31,0,0.6437,0.2373,0.0172,0.0117,4771.0,4824.0,0.2866,0.4545,0.1944,0.25,0.75,0.0,0.45043199999999994,0.7955,0.5693,0.22807017543900002,0.29439252336399996,0.47585290285941007,0.277153558052,0.551491819,16170.0,35200.0,20900.0,43700.0,61500.0,0.627777778,0.51509434,0.685483871,0.851190476,0.5883720929999999,0.650627615,0.0284,1.2127,0.0,24548.0,0.0
0,2,11,18,11,11,0,0,0,0,0,0,0,0,1,0.6077,480.0,593.0,1043.0,0,0.6786,0.1169,0.0179,0.0227,8135.0,7183.0,1.0,0.5029,0.2353,0.3333,0.25,0.0,0.6429,0.5683,0.297,0.541666666667,0.6867469879520001,0.6425125933387998,0.7090909090909999,0.291666667,17228.0,32400.0,17800.0,44500.0,55200.0,0.879356568,0.781512605,0.9020979020000001,0.954545455,0.8424657529999999,0.85046729,0.4771,0.5411,0.0,44591.0,0.0
0,2,11,18,10,11,0,0,0,0,0,0,0,0,0,0.5785,430.0,540.0,960.0,0,0.4132,0.3536,0.0742,0.0172,7120.0,6218.0,0.2353,0.4188,0.3235,0.2941,0.3333,0.39534400000000003,0.0,0.833,0.379,0.459459459459,0.413533834586,0.48517614567099004,0.509202453988,0.45272969399999996,23500.0,40300.0,23800.0,53e3,72e3,0.731241473,0.664634146,0.7299578059999999,0.859756098,0.643373494,0.7222222220000001,0.5331000000000001,0.558,0.0023,42663.0,0.0068
0,1,21,20,9,11,1,0,0,0,0,0,0,0,0,0.4829710000000001,367.65,465.7,812.9,0,0.0102,0.8803,0.0475,8e-4,9586.0,8952.0,0.7,0.2482,0.2548,0.6667,0.0,0.31591499999999995,1.0,0.8636,0.1086,0.193146417445,0.28139248164518016,0.4638230340996901,0.164835164835,0.480769231,15e3,27500.0,11700.0,37700.0,51700.0,0.306717364,0.30977131,0.272727273,0.391891892,0.27411944899999996,0.313380282,0.7005,0.2994,0.0,21605.0,0.0
0,1,33,18,9,13,0,0,0,0,0,0,0,0,0,0.9348,400.0,510.0,915.0,0,0.8601,0.065,0.0208,0.0046,7848.0,9448.0,0.7321,0.5286,0.2824,0.5,0.5,0.5,0.2857,0.7167,0.1652,0.38461538461499994,0.493377483444,0.5409493950692799,0.469115191987,0.41105872299999996,19e3,35200.0,20300.0,45100.0,59500.0,0.807464893,0.720046083,0.838790932,0.867412141,0.717466945,0.786266094,0.5669000000000001,0.4167,0.0046,20478.0,0.0247
0,2,11,30,12,17,0,0,0,0,0,0,0,0,0,0.0484,595.85,704.86,1317.85,0,0.3852,0.0246,0.0164,0.2049,47103.0,10170.0,0.0185,1.0,1.0,1.0,1.0,0.480829,1.0,0.46399999999999997,0.0164,0.60125879603423,0.6428286453267102,0.7486242071726197,0.6213442007225098,0.23229605536,18892.095,63112.0,34203.0,81754.0,120385.0,0.8852918819800002,0.8196674255077895,0.8895426526658804,0.9330192812799997,0.8216399724576103,0.8550161700499999,0.0,1.0,0.0,16803.0,0.0
0,2,21,22,10,11,0,0,0,0,0,0,0,0,0,0.6834,430.0,563.0,1005.0,0,0.8072,0.0603,0.0609,0.0073,8110.0,7140.0,0.436,0.5684,0.3636,0.3,0.5,0.0,0.3333,0.7023,0.10400000000000001,0.31663663173908,0.13294797687899998,0.128865979381,0.363636363636,0.38698630100000003,19500.0,37500.0,22100.0,49e3,65400.0,0.896694215,0.826732673,0.913513514,0.916030534,0.89640592,0.8772455090000001,0.747,0.2954,0.0,44778.0,0.0
0,2,13,21,12,11,0,0,0,0,0,0,0,0,0,0.4444,590.0,675.0,1285.0,0,0.7615,0.0361,0.0574,0.0238,17811.0,8726.0,0.7993,0.8562,0.8636,0.7941,0.7931,1.0,0.9677,0.4329,0.0054,0.656565656566,0.784946236559,0.8323353293410001,0.7540983606559999,0.08952381,19545.0,53500.0,33400.0,66400.0,85600.0,0.951361868,0.897058824,0.94,0.969491525,0.892857143,0.870967742,0.7717,0.2091,0.019,58149.0,0.0
0,1,13,31,11,18,0,0,0,0,0,0,0,0,0,0.6488,468.99,575.97,1087.0,0,0.57438,0.10585299999999996,0.11899999999999998,0.07269400000000001,64114.0,12746.0,0.6389,0.571291,0.4670000000000002,0.4720339999999998,0.575672,0.42243899999999995,0.5911649999999998,0.556115,0.22010199999999996,0.4514889529300001,0.580170872243,0.694143565265,0.525459991442,0.309671397,21500.0,48100.0,27e3,63e3,83500.0,0.8640395190000001,0.7644432040000001,0.87133652,0.933008905,0.7481758479999999,0.837759815,0.355049,0.561568,0.02173399999999998,27030.03,0.027513000000000006
0,2,11,16,13,16,0,0,0,0,0,0,0,0,0,0.815,510.0,630.0,1197.0,0,0.5657,0.064,0.0564,0.1257,13309.0,10246.0,0.5358,0.6951,0.4733,0.557,0.7909999999999999,0.2,0.6111,0.5641,0.1823,0.608695652174,0.602409638554,0.657674418605,0.5618556701030001,0.293886708,17027.5,64e3,37900.0,79900.0,105700.0,0.903795566,0.859612725,0.8938547490000001,0.943961353,0.8283888640000001,0.8755074420000001,0.19169999999999998,0.7954,6e-4,53831.0,0.0185
0,2,11,16,12,14,0,0,0,0,0,0,0,0,0,0.7409,510.0,600.0,1122.0,0,0.8383,0.0421,0.0269,0.0185,10729.0,8863.0,0.4849,0.7688,0.5814,0.6,0.7391,1.0,0.5833,0.6763,0.0536,0.593659942363,0.739030023095,0.771992818671,0.6984126984129999,0.18535825600000003,25500.0,59700.0,34300.0,76400.0,116800.0,0.9259259259999999,0.8625277159999999,0.9208381840000001,0.958333333,0.8567741940000001,0.89380531,0.472,0.5318999999999999,0.0038,42280.0,0.0
0,1,13,18,11,13,0,0,0,0,0,0,0,0,0,0.7844,430.0,480.0,946.0,0,0.6323,0.0927,0.10099999999999999,0.0144,7595.0,9215.0,0.8140000000000001,0.5604,0.3731,0.4658,0.6,0.1429,1.0,0.65,0.0863,0.335978835979,0.489402697495,0.606115107914,0.476744186047,0.381355932,16750.0,4e4,24200.0,52400.0,68200.0,0.872852234,0.8214904679999999,0.857442348,0.914814815,0.8010920440000001,0.867689358,0.64,0.38570000000000004,0.0058,20282.0,0.0
0,2,21,18,10,14,0,0,0,0,0,1,0,0,0,0.6409,480.0,570.0,1041.0,0,0.5395,0.2111,0.1513,0.0199,7909.0,6289.0,0.3358,0.5466,0.4805,0.5094,0.5714,0.0,0.75,0.7542,0.2979,0.7,0.507142857143,0.543726235741,0.47017543859600003,0.381909548,20927.0,43500.0,23200.0,56300.0,78800.0,0.805878332,0.682105263,0.83424408,0.9095127609999999,0.728167282,0.761044177,0.4971999999999999,0.39990000000000003,0.1027,39764.0,0.0
0,1,31,18,9,13,0,0,0,0,0,0,0,0,0,0.8735,410.0,520.0,930.0,0,0.8433,0.0711,0.0297,0.0082,8518.0,8925.0,0.8479,0.4175,0.2378,0.25,0.2,0.3333,0.2,0.7777,0.133,0.338607594937,0.44537815126100005,0.5120434314447302,0.391304347826,0.382327586,18750.0,33600.0,19300.0,44100.0,57800.0,0.774578867,0.678807947,0.813509545,0.8798151,0.696653867,0.7555886740000001,0.5445,0.5148,9e-4,19886.0,0.0063
0,2,21,22,10,11,0,0,0,0,0,0,0,0,0,0.6957,490.0,610.0,1117.0,0,0.88,0.0249,0.031,0.0171,13704.0,8137.0,0.6116,0.7741,0.6667,0.7333,0.1429,1.0,1.0,0.7321,0.0065,0.48150578667414995,0.7118644067800001,0.732510288066,0.631578947368,0.332038835,23872.5,45800.0,31300.0,57e3,71700.0,0.9367219920000001,0.82781457,0.94,0.969565217,0.8685897440000001,0.90397351,0.5546,0.42269999999999996,0.0227,47390.0,0.0
0,2,23,24,5,6,0,0,0,0,0,0,0,0,0,0.7560729999999997,456.49,586.4,1055.08,0,0.62775,0.11275100000000002,0.10074499999999997,0.03599599999999999,7177.0,4691.0,0.2778,0.46972500000000017,0.4137100000000002,0.44484800000000013,0.5896199999999999,0.24750500000000006,0.567951,0.5687550000000003,0.6264420000000002,0.46310921006290007,0.48883336353515006,0.5179818250960899,0.4811993482472999,0.3830126712500001,14685.52,40372.0,21986.0,53264.0,72761.0,0.7665342844599999,0.7004811467256999,0.8033766824248499,0.8599501117499997,0.7067010814387803,0.7534938797347102,0.0,0.0,0.0,26131.3,0.0
0,2,13,21,12,11,0,0,0,0,0,0,0,0,0,0.3931,600.0,690.0,1310.0,0,0.6286,0.0451,0.0698,0.0424,18944.0,9332.0,0.8361,0.8735,0.6522,0.84,0.85,1.0,0.8393,0.4034,0.0044,0.6956072194692504,0.793650793651,0.811188811189,0.723404255319,0.183303085,23e3,52e3,30400.0,66600.0,91400.0,0.957920792,0.862745098,0.9655172409999999,0.974576271,0.842105263,0.9152542370000001,0.7876,0.1791,0.0332,58518.0,0.0
0,2,12,18,10,13,0,0,0,0,0,0,0,0,0,0.8042,460.0,560.0,1050.0,0,0.8098,0.0471,0.0263,0.0152,7572.0,7326.0,0.5675,0.6508,0.375,0.5294,0.6667,0.5,0.0,0.6779,0.0839,0.48704663212399996,0.603053435115,0.658031088083,0.563106796117,0.30634390699999997,22068.0,48e3,28e3,63200.0,84900.0,0.846672283,0.73313783,0.858895706,0.938953488,0.747810858,0.847727273,0.36639999999999995,0.6936000000000001,0.0094,37572.0,0.0
0,2,21,22,10,11,0,0,0,0,0,0,0,0,0,0.6802,470.0,590.0,1070.0,0,0.8909999999999999,0.0646,0.0098,0.0052,7872.0,6808.0,1.0,0.6695,0.4545,0.5,1.0,0.0,0.0,0.9085,0.1434,0.458333333333,0.6218905472640001,0.62536090198069,0.547619047619,0.27670527699999997,20593.0,41300.0,23600.0,52100.0,77700.0,0.8915537020000001,0.7940074909999999,0.912037037,0.96031746,0.84398977,0.854304636,0.30360000000000004,0.5519000000000001,0.14450000000000002,34818.0,0.0
0,2,13,21,12,11,0,0,0,0,0,0,0,0,0,0.4163,600.0,690.0,1282.0,0,0.8175,0.0274,0.0444,0.0143,15043.0,9257.0,0.7543,0.8357,0.875,0.8235,1.0,0.7793240000000001,0.8333,0.5473,0.0024,0.640625,0.8165137614679999,0.8163265306119999,0.7118644067800001,0.122666667,19957.0,51400.0,31400.0,65e3,83500.0,0.960294118,0.870967742,0.948453608,0.978773585,0.903508772,0.93,0.7982,0.1565,0.0454,55770.0,0.0
0,2,21,19,8,10,0,0,0,0,0,0,0,0,0,0.6591,430.0,520.0,944.0,0,0.61,0.2477,0.0414,0.0463,7436.0,7046.0,0.2358,0.6598,0.2941,1.0,0.4286,1.0,1.0,0.7278,0.419,0.425531914894,0.564766839378,0.575129533679,0.548387096774,0.431269675,20250.0,50200.0,30700.0,68400.0,83300.0,0.837728195,0.750929368,0.832369942,0.904109589,0.7660818709999999,0.8317307690000001,0.12319999999999999,0.9041,0.0029,39051.0,0.0
0,2,21,21,12,11,0,0,0,0,0,0,0,0,0,0.2349,660.0,750.0,1400.0,0,0.6579999999999999,0.064,0.0775,0.0716,27567.0,10341.0,0.8235,0.9333,0.92,0.8889,0.9143,1.0,1.0,0.2033,8e-4,0.6663712695005403,0.7593525725241298,0.852941176471,0.6465381546336699,0.169154229,13399.0,54200.0,31500.0,63200.0,98700.0,0.9508196720000001,0.894736842,0.945454545,0.977777778,0.979591836735,0.9294508909858169,0.8861999999999999,0.0568,0.0569,59654.0,0.0
0,2,11,18,6,9,0,0,0,0,0,0,0,0,0,0.7585,420.0,510.0,933.0,0,0.5565,0.0728,0.0629,0.0411,8855.0,6991.0,0.2789,0.5461,0.4667,0.3889,0.5385,1.0,0.75,0.7181,0.2796,0.515625,0.516853932584,0.60414721403692,0.574144486692,0.502272727,22498.5,47800.0,29e3,63700.0,79500.0,0.8514285709999999,0.793103448,0.857881137,0.9070512820000001,0.7946058090000001,0.847866419,0.4835,0.5786,0.0,31949.0,0.0
0,2,21,17,5,9,0,0,0,0,0,0,0,0,0,0.7964,420.0,530.0,943.0,0,0.7157,0.1692,0.0465,0.0253,4936.0,5130.0,1.0,0.4828,0.3125,0.4545,0.3333,0.6667,1.0,0.5862,0.5414,0.237762237762,0.29444444444400003,0.515,0.417040358744,0.384711779,22e3,50500.0,26800.0,66400.0,91300.0,0.8234106959999999,0.719148936,0.8722826090000001,0.839895013,0.795950156,0.8060747659999999,0.20409999999999998,0.8047,0.0015,45011.0,0.0
0,1,32,17,10,16,0,0,0,0,0,0,0,0,0,0.9049,440.0,530.0,973.0,0,0.7824,0.1047,0.0307,0.0094,8479.0,9088.0,0.6653,0.5119,0.2896,0.5172,0.5,0.5556,0.6207,0.7292,0.064,0.368421052632,0.471502590674,0.545565006075,0.43839541547300004,0.34745911700000004,20500.0,37500.0,21900.0,49e3,65500.0,0.825832419,0.740348692,0.845704004,0.88411215,0.7443686009999999,0.81588265,0.49370000000000003,0.4181,0.006999999999999999,22936.0,0.0815
0,2,32,21,12,11,0,0,0,0,0,0,0,0,0,0.7409,520.0,640.0,1181.0,0,0.7399,0.0286,0.0379,0.0253,9949.0,7816.0,0.6341,0.7507,0.0,0.625,0.875,0.0,0.5625,0.6893,0.0271,0.518518518519,0.588785046729,0.700787401575,0.636363636364,0.21052631600000002,26976.5,46e3,28200.0,57500.0,75700.0,0.9601593629999999,0.935483871,0.95049505,0.980392157,0.939393939,0.929032258,0.8128000000000002,0.18409999999999999,0.0032,47269.0,0.0
0,2,21,22,6,9,0,0,0,0,0,0,0,0,0,0.7205,400.0,500.0,901.0,0,0.7548,0.0529,0.0342,0.0084,5705.0,6328.0,0.27899999999999997,0.4221,0.4167,0.2222,0.75,0.0,0.6667,0.6641,0.2205,0.382352941176,0.42512077294699996,0.49561545926063,0.44,0.476851852,16836.0,31e3,17500.0,41600.0,55800.0,0.787234043,0.725400458,0.8145539909999999,0.857843137,0.729520866,0.783838384,0.4671,0.6539999999999999,0.0,31012.0,0.0
0,2,13,20,10,11,0,0,0,0,0,0,0,0,0,0.7151,460.0,550.0,1020.0,0,0.7952,0.0267,0.0689,0.0201,9087.0,7393.0,0.5897,0.6577,0.5,0.5,0.6667,0.0,1.0,0.7659999999999999,0.055999999999999994,0.411290322581,0.628272251309,0.6577777777780001,0.616580310881,0.322709163,22250.0,48e3,28800.0,62800.0,85e3,0.879604672,0.805860806,0.883663366,0.92147806,0.826335878,0.8444444440000001,0.5157,0.5606,0.009,41453.0,0.0
0,1,31,18,9,13,0,0,0,0,0,0,0,0,0,0.8179,430.0,520.0,959.0,0,0.8138,0.0703,0.0609,0.0124,8268.0,8599.0,0.9149,0.5482,0.3121,0.4324,0.4,0.4286,0.3333,0.7281,0.0602,0.376657824934,0.534772182254,0.592317224287,0.505773672055,0.39476168,18750.0,37800.0,23400.0,49300.0,62800.0,0.877847794,0.808376963,0.8785714290000001,0.91769802,0.802992519,0.8769136559999999,0.5612,0.49929999999999997,0.0034,23130.0,0.0
0,2,21,22,9,10,0,0,0,0,0,0,0,0,0,0.5565,400.0,520.0,931.0,0,0.6533,0.0662,0.0134,0.0082,5901.0,5789.0,0.3409,0.4558,0.3214,0.0,1.0,0.0,0.3061,0.7718,0.2245,0.330097087379,0.5,0.5542108861870898,0.4609375,0.36409396,18750.0,4e4,24700.0,51200.0,71100.0,0.8700147709999999,0.788944724,0.8832116790000001,0.929648241,0.797468354,0.874045802,0.33080000000000004,0.7323,0.0037,35493.0,0.0
0,2,11,18,7,13,0,0,0,0,0,0,0,0,0,0.8021,440.0,550.0,996.0,0,0.5492,0.1895,0.1005,0.0459,9385.0,9266.0,0.4142,0.6443,0.4384,0.6024,0.6897,1.0,0.3333,0.6918,0.1939,0.483636363636,0.601796407186,0.7118226600990001,0.616314199396,0.379052369,20616.5,51100.0,32e3,68e3,84100.0,0.8743302479999999,0.7902946270000001,0.881057269,0.931034483,0.790993072,0.8544395920000001,0.396,0.635,0.004,47134.0,0.0
0,2,21,21,12,11,0,0,0,0,0,0,0,0,0,0.3414,570.0,670.0,1283.0,0,0.6782,0.051,0.06,0.0298,20383.0,10996.0,0.8571,0.8832,0.8333,0.9643,0.75,0.5,0.975,0.4236,0.006,0.7009192582359504,0.835443037975,0.88202247191,0.791666666667,0.13690476199999999,21648.0,69500.0,42700.0,84600.0,113400.0,0.9659574470000001,0.942307692,0.94017094,0.980066445,0.930555556,0.95,0.6911,0.3039,0.0051,57688.0,0.0
0,2,21,24,11,8,0,0,0,0,0,0,0,0,0,0.5813,440.0,570.0,982.0,0,0.5635,0.2789,0.0322,0.0248,8105.0,5605.0,0.3851,0.6952,1.0,0.5,1.0,0.5287839999999999,1.0,0.667,0.4151,0.41176470588200004,0.54347826087,0.59248542199839,0.540983606557,0.439821694,12e3,29900.0,15900.0,38e3,53600.0,0.907455013,0.815789474,0.963157895,0.9135802470000001,0.861445783,0.926380368,0.0664,0.0,0.9336,27372.0,0.0
0,2,13,24,5,18,0,0,0,0,0,0,0,0,0,0.6938719999999999,474.39,600.61,1091.6,0,0.5505129999999998,0.07334300000000002,0.14531100000000008,0.07283,21173.0,5894.0,0.35,0.5612490000000001,0.461083,0.48836700000000016,0.662852,0.3744300000000002,0.6307079999999999,0.496794,0.5040870000000001,0.4753404114453001,0.5195224605106301,0.5291769870264197,0.49656836648500013,0.3479124435000001,14800.265,45920.0,23927.0,59491.0,82209.0,0.79875366563,0.7414968809157,0.8153004142248501,0.8717314302700001,0.7168160821887798,0.7774286146875504,0.19002200000000005,0.19939099999999998,0.26139,31066.06,0.011722999999999999
0,2,23,22,10,11,0,0,0,0,0,0,0,0,0,0.6686,490.0,600.0,1112.0,0,0.8516,0.0206,0.0483,0.0159,9979.0,7793.0,0.43799999999999994,0.7311,0.4545,0.4737,1.0,1.0,0.0,0.7317,0.0328,0.47494981111875,0.613138686131,0.630952380952,0.623762376238,0.297635605,24500.0,42700.0,28300.0,54100.0,67800.0,0.951697128,0.87962963,0.954397394,0.971346705,0.8863636359999999,0.938271605,0.6049,0.38939999999999997,0.0056,46169.0,0.0
0,2,13,16,12,14,0,0,0,0,0,0,0,0,0,0.3084,580.0,670.0,1322.0,0,0.6876,0.0336,0.0805,0.0695,19955.0,12344.0,0.812,0.8584,0.6154,0.7662,0.8961,0.5,0.871,0.4495,0.0057,0.6551672480417307,0.764423076923,0.87962962963,0.736363636364,0.17217981300000001,22500.0,77100.0,47300.0,89700.0,122400.0,0.97725358,0.927631579,0.974789916,0.9896602659999999,0.931818182,0.964467005,0.3287,0.6686,0.0025,55441.0,0.0
0,1,21,18,9,11,1,0,0,0,0,0,0,0,0,0.6133,380.0,470.0,853.0,0,0.0105,0.8371,0.0223,0.0012,8889.0,8170.0,1.0,0.3984,0.3914,0.3333,0.36790899999999993,0.30164099999999994,0.6667,0.8911,0.1004,0.37984496124,0.416949152542,0.5018183993310901,0.424,0.37960688,24376.0,32400.0,17100.0,44200.0,58600.0,0.39824561399999997,0.381818182,0.402714932,0.44594594600000004,0.31988041899999997,0.384428224,0.4747,0.643,0.0067,22497.0,0.0
0,1,32,20,9,13,0,0,0,0,0,0,0,0,0,0.8777,410.0,510.0,937.0,0,0.8668,0.0782,0.0234,0.0075,7365.0,9142.0,0.9366,0.4733,0.2857,0.2727,0.5455,1.0,0.3333,0.7814,0.0875,0.42724458204300003,0.457425742574,0.5209732353640499,0.42699115044200003,0.40798403200000005,18162.0,38500.0,23900.0,49700.0,65400.0,0.843054973,0.7631184409999999,0.858490566,0.898305085,0.764616553,0.8407766990000001,0.5111,0.5837,0.0021,19145.0,0.0074
0,2,13,24,11,18,0,0,0,0,0,0,0,0,0,0.6966399999999997,467.83,590.67,1083.18,0,0.5430049999999997,0.07726399999999999,0.14313900000000007,0.07072200000000002,18446.0,5491.0,0.875,0.5662089999999997,0.489487,0.5127410000000001,0.6703749999999999,0.42686100000000005,0.6102179999999999,0.510413,0.474719,0.4546735664929301,0.5221410586521101,0.5408873608191497,0.49424848791664017,0.3392310225300003,15963.425,44498.0,23676.0,58167.0,81128.0,0.7997555566000001,0.7349266322456998,0.8167911930200001,0.8736215587700004,0.7165977946987797,0.7755130369079503,0.18059400000000003,0.17156799999999997,0.31119600000000003,30819.95,0.008476999999999998
0,2,11,24,11,18,0,0,0,0,0,0,0,0,0,0.7625429999999997,465.38,590.17,1075.65,0,0.5295139999999998,0.08563799999999999,0.15926900000000005,0.06217299999999997,11132.0,4838.0,1.0,0.67349,0.6100050000000004,0.640771,0.7304699999999998,0.4534620000000001,0.734655,0.40371099999999993,0.6862059999999999,0.47786817254946984,0.5360035130773205,0.55983354558178,0.51238473228664,0.35938385644,13556.39,42893.0,22997.0,58251.0,81809.0,0.7929829054300004,0.7445915782580701,0.8271785096836395,0.86817931307818,0.7213254391487802,0.7770980696716401,0.0,0.0,1.0,28356.95,0.0
0,2,13,21,10,11,0,0,0,0,0,0,0,0,0,0.7162,460.0,570.0,1047.0,0,0.7733,0.0536,0.0349,0.0062,8056.0,7080.0,0.6864,0.6391,0.7,0.8571,0.75,0.3333,0.6667,0.7829,0.0161,0.4369834146429502,0.630434782609,0.6,0.590476190476,0.304270463,27e3,42700.0,26800.0,55200.0,73200.0,0.9013062409999999,0.817460317,0.9215686270000001,0.9176470590000001,0.8292682929999999,0.874418605,0.734,0.2404,0.0256,44256.0,0.0
0,1,32,19,9,14,0,0,0,0,0,0,0,0,0,0.9229,420.0,530.0,964.0,0,0.8114,0.086,0.0273,0.0114,9280.0,9064.0,0.6389,0.4962,0.2791,0.5,0.25,0.5,0.3333,0.7758,0.1211,0.421212121212,0.475,0.5290270660748001,0.486646884273,0.40866666700000004,19e3,36400.0,21500.0,48400.0,61900.0,0.8251302840000001,0.7447495959999999,0.862773723,0.884803922,0.73501199,0.820588235,0.46340000000000003,0.6370999999999999,0.0069,21432.0,0.0
0,2,13,18,11,10,0,0,0,0,0,0,0,0,0,0.713,470.0,570.0,1050.0,0,0.8063,0.0172,0.0506,0.0197,9241.0,7887.0,0.392,0.6511,1.0,0.4,0.8,1.0,0.0,0.7829,0.0852,0.382857142857,0.586538461538,0.6075326803238598,0.502793296089,0.33611691,23250.0,37700.0,22300.0,48300.0,66e3,0.842733189,0.772413793,0.854395604,0.902255639,0.78556701,0.820895522,0.4186,0.59,0.0043,41657.0,0.013000000000000001
0,2,12,20,10,14,0,0,0,0,0,0,0,0,0,0.7536,470.0,580.0,1064.0,0,0.7712,0.0444,0.0213,0.0105,11645.0,5387.0,0.6293,0.6047,0.4138,0.4762,0.5,0.3333,0.6415,0.7072,0.0795,0.28607594936700004,0.42355889724299994,0.599508599509,0.346420323326,0.37762579399999996,16e3,39500.0,22800.0,50200.0,70100.0,0.7834101379999999,0.6643026,0.814685315,0.901515152,0.7211895909999999,0.745375408,0.4835,0.5872999999999999,0.0073,42367.0,0.0
0,2,21,22,12,11,0,0,0,0,0,0,0,0,0,0.659,520.0,620.0,1154.0,0,0.8613,0.0223,0.0307,0.0175,10251.0,7958.0,0.5579999999999999,0.758,0.5,0.6364,0.6364,1.0,0.7273,0.6679999999999999,0.0206,0.5099664064463499,0.723214285714,0.8025210084029999,0.666666666667,0.215430862,23e3,42400.0,24600.0,54300.0,72700.0,0.967684022,0.939759036,0.956521739,0.9849340870000001,0.921875,0.9458333329999999,0.5055000000000001,0.44200000000000006,0.0398,41341.0,0.0318
0,1,21,18,11,13,0,0,0,0,0,0,0,0,0,0.7186,460.0,550.0,1014.0,0,0.7824,0.0928,0.0703,0.0227,7862.0,9485.0,0.6477,0.6078,0.3235,0.4643,0.2941,0.0,0.0,0.6789,0.1067,0.385922330097,0.525697503671,0.564924114671,0.512630014859,0.38504894700000003,18500.0,39700.0,25400.0,50900.0,66100.0,0.886020151,0.788540246,0.8914979759999999,0.941373534,0.8298256159999999,0.8716271459999999,0.6591000000000001,0.26380000000000003,0.0069,21756.0,0.0703
0,2,21,19,8,10,0,0,0,0,0,0,0,0,0,0.6489,470.0,560.0,1057.0,0,0.9399,0.013999999999999999,0.0258,0.0089,7162.0,7112.0,1.0,0.6923,1.0,0.7778,0.5,0.0,1.0,0.7211,0.223,0.44871794871799997,0.424870466321,0.635714285714,0.44019138756000004,0.345668629,22212.5,48700.0,30600.0,62800.0,78300.0,0.8719689620000001,0.809230769,0.8832487309999999,0.924836601,0.8335854770000001,0.861904762,0.3939,0.6023000000000001,0.0038,38504.0,0.0
0,2,11,30,9,11,0,0,0,0,0,0,0,0,1,0.5632,430.0,570.0,982.0,0,0.6568,0.1396,0.0595,0.0343,10517.0,5557.0,0.1571,0.5758,0.5833,0.4,0.2,1.0,1.0,0.8133,0.1579,0.420289855072,0.59375,0.636363636364,0.6,0.281818182,26991.0,33600.0,14e3,45500.0,56800.0,0.8167202570000001,0.7307692309999999,0.81,0.905660377,0.6635514020000001,0.712643678,0.1061,0.8938,0.0,47675.0,0.0
0,2,13,21,10,11,0,0,0,0,0,0,0,0,0,0.7995,470.0,590.0,1056.0,0,0.8117,0.0358,0.0922,0.0146,11422.0,5630.0,1.0,0.7406,0.6154,0.6471,0.8889,0.0,1.0,0.7693,0.0773,0.49751061639306016,0.647435897436,0.218905472637,0.5923076923080001,0.355978261,24250.0,44500.0,27200.0,56400.0,74800.0,0.9142461959999999,0.8732394370000001,0.898678414,0.940677966,0.88172043,0.894495413,0.5466,0.4286,0.0251,45863.0,0.0
0,2,12,21,12,11,0,0,0,0,0,0,0,0,0,0.4616,570.0,670.0,1246.0,0,0.7709,0.0267,0.0526,0.0293,14525.0,8429.0,0.5952,0.8584,1.0,0.64,1.0,1.0,1.0,0.41,0.0899,0.5931519441786202,0.72,0.824034334764,0.628571428571,0.17118402300000002,24187.0,51700.0,29900.0,66600.0,87500.0,0.9699367090000001,0.9285714290000001,0.9760479040000001,0.97461928900000006,0.9207317070000001,0.929824561,0.5808,0.39569999999999994,0.0236,53637.0,0.0
